_id,week,isbn,count
6034ce981684f84ba84d5fcf,14,375509038,100
6034ce981684f84ba84d5fd0,14,316973742,58
6034ce981684f84ba84d5fd1,14,786868716,66
6034ce981684f84ba84d5fd2,14,8472238822,101
6034ce981684f84ba84d5fd3,14,446612545,32
6034ce981684f84ba84d5fd4,14,446612618,99
6034ce981684f84ba84d5fd5,14,451208080,30
6034ce981684f84ba84d5fd6,14,553584383,63
6034ce981684f84ba84d5fd7,14,316735736,81
6034ce981684f84ba84d5fd8,14,743249992,19
6034ce981684f84ba84d5fd9,14,425184226,46
6034ce981684f84ba84d5fda,14,451205197,49
6034ce981684f84ba84d5fdb,14,038572179X,66
6034ce981684f84ba84d5fdc,14,345425294,12
6034ce981684f84ba84d5fdd,14,451410319,86
6034ce981684f84ba84d5fde,14,385336772,56
6034ce981684f84ba84d5fdf,14,505524996,86
6034ce981684f84ba84d5fe0,14,385337639,26
6034ce981684f84ba84d5fe1,14,451206673,40
6034ce981684f84ba84d5fe2,14,3257203659,31
6034ce981684f84ba84d5fe3,14,3257208669,63
6034ce981684f84ba84d5fe4,14,3257233051,42
6034ce981684f84ba84d5fe5,14,3453212150,10
6034ce981684f84ba84d5fe6,14,3492045642,21
6034ce981684f84ba84d5fe7,14,3498020862,50
6034ce981684f84ba84d5fe8,14,3548254268,21
6034ce981684f84ba84d5fe9,14,316602906,10
6034ce981684f84ba84d5fea,14,316693006,72
6034ce981684f84ba84d5feb,14,385508042,25
6034ce981684f84ba84d5fec,14,385509456,91
6034ce981684f84ba84d5fed,14,385511612,36
6034ce981684f84ba84d5fee,14,385730586,28
6034ce981684f84ba84d5fef,14,449006522,93
6034ce981684f84ba84d5ff0,14,051513290X,59
6034ce981684f84ba84d5ff1,14,671027387,24
6034ce981684f84ba84d5ff2,14,151008116,48
6034ce981684f84ba84d5ff3,14,525947647,31
6034ce981684f84ba84d5ff4,14,006102063X,44
6034ce981684f84ba84d5ff5,14,60013117,38
6034ce981684f84ba84d5ff6,14,60563079,17
6034ce981684f84ba84d5ff7,14,373836023,76
6034ce981684f84ba84d5ff8,14,375814248,14
6034ce981684f84ba84d5ff9,14,385327773,50
6034ce981684f84ba84d5ffa,14,439510112,31
6034ce981684f84ba84d5ffb,14,440241413,62
6034ce981684f84ba84d5ffc,14,451526341,54
6034ce981684f84ba84d5ffd,14,670035262,90
6034ce981684f84ba84d5ffe,14,743245024,58
6034ce981684f84ba84d5fff,14,749748001,29
6034ce981684f84ba84d6000,14,749748028,31
6034ce981684f84ba84d6001,14,156971620X,97
6034ce981684f84ba84d6002,14,1592571301,76
6034ce981684f84ba84d6003,14,375719180,41
6034ce981684f84ba84d6004,14,972044205,80
6034ce981684f84ba84d6005,14,312988699,59
6034ce981684f84ba84d6006,14,1573228737,67
6034ce981684f84ba84d6007,14,8484509141,64
6034ce981684f84ba84d6008,14,771076002,59
6034ce981684f84ba84d6009,14,142001740,10
6034ce981684f84ba84d600a,14,312995423,101
6034ce981684f84ba84d600b,14,743411269,45
6034ce981684f84ba84d600c,14,743470389,42
6034ce981684f84ba84d600d,14,785815147,60
6034ce981684f84ba84d600e,14,316666343,14
6034ce981684f84ba84d600f,14,940322978,36
6034ce981684f84ba84d6010,14,8466601090,84
6034ce981684f84ba84d6011,14,316168815,77
6034ce981684f84ba84d6012,14,375414746,17
6034ce981684f84ba84d6013,14,375726403,28
6034ce981684f84ba84d6014,14,385503857,52
6034ce981684f84ba84d6015,14,553802488,19
6034ce981684f84ba84d6016,14,805063897,15
6034ce981684f84ba84d6017,14,385495145,76
6034ce981684f84ba84d6018,14,345451260,43
6034ce981684f84ba84d6019,14,743229878,79
6034ce981684f84ba84d601a,14,385337132,56
6034ce981684f84ba84d601b,14,618119760,94
6034ce981684f84ba84d601c,14,871138646,91
6034ce981684f84ba84d601d,14,451410556,59
6034ce981684f84ba84d601e,14,743458303,54
6034ce981684f84ba84d601f,14,081296666X,34
6034ce981684f84ba84d6020,14,312278586,70
6034ce981684f84ba84d6021,14,312288115,54
6034ce981684f84ba84d6022,14,618173870,82
6034ce981684f84ba84d6023,14,156027321,76
6034ce981684f84ba84d6024,14,385721420,68
6034ce981684f84ba84d6025,14,743418190,59
6034ce981684f84ba84d6026,14,786015276,25
6034ce981684f84ba84d6027,14,425181111,17
6034ce981684f84ba84d6028,14,380732688,36
6034ce981684f84ba84d6029,14,553107305,74
6034ce981684f84ba84d602a,15,195153448,43
6034ce981684f84ba84d602b,15,887841740,17
6034ce981684f84ba84d602c,15,971880107,33
6034ce981684f84ba84d602d,15,375759778,63
6034ce981684f84ba84d602e,15,3404921038,76
6034ce981684f84ba84d602f,15,449005615,72
6034ce981684f84ba84d6030,15,425182908,40
6034ce981684f84ba84d6031,15,042518630X,100
6034ce981684f84ba84d6032,15,964778319,100
6034ce981684f84ba84d6033,15,2070423204,28
6034ce981684f84ba84d6034,15,1414035004,24
6034ce981684f84ba84d6035,15,60938412,57
6034ce981684f84ba84d6036,15,345465083,58
6034ce981684f84ba84d6037,15,743403843,101
6034ce981684f84ba84d6038,15,71416331,78
6034ce981684f84ba84d6039,15,375509038,28
6034ce981684f84ba84d603a,15,316973742,93
6034ce981684f84ba84d603b,15,786868716,96
6034ce981684f84ba84d603c,15,8472238822,101
6034ce981684f84ba84d603d,15,446612545,58
6034ce981684f84ba84d603e,15,446612618,84
6034ce981684f84ba84d603f,15,451208080,11
6034ce981684f84ba84d6040,15,553584383,29
6034ce981684f84ba84d6041,15,316735736,32
6034ce981684f84ba84d6042,15,743249992,28
6034ce981684f84ba84d6043,15,425184226,50
6034ce981684f84ba84d6044,15,451205197,71
6034ce981684f84ba84d6045,15,038572179X,99
6034ce981684f84ba84d6046,15,345425294,46
6034ce981684f84ba84d6047,15,451410319,54
6034ce981684f84ba84d6048,15,385336772,13
6034ce981684f84ba84d6049,15,505524996,45
6034ce981684f84ba84d604a,15,385337639,73
6034ce981684f84ba84d604b,15,451206673,36
6034ce981684f84ba84d604c,15,3257203659,55
6034ce981684f84ba84d604d,15,3257208669,34
6034ce981684f84ba84d604e,15,3257233051,73
6034ce981684f84ba84d604f,15,3453212150,44
6034ce981684f84ba84d6050,15,3492045642,89
6034ce981684f84ba84d6051,15,3498020862,92
6034ce981684f84ba84d6052,15,3548254268,56
6034ce981684f84ba84d6053,15,316602906,90
6034ce981684f84ba84d6054,15,316693006,64
6034ce981684f84ba84d6055,15,385508042,36
6034ce981684f84ba84d6056,15,385509456,27
6034ce981684f84ba84d6057,15,385511612,82
6034ce981684f84ba84d6058,15,385730586,78
6034ce981684f84ba84d6059,15,449006522,23
6034ce981684f84ba84d605a,15,051513290X,23
6034ce981684f84ba84d605b,15,671027387,14
6034ce981684f84ba84d605c,15,151008116,51
6034ce981684f84ba84d605d,15,525947647,54
6034ce981684f84ba84d605e,15,006102063X,94
6034ce981684f84ba84d605f,15,60013117,79
6034ce981684f84ba84d6060,15,60563079,59
6034ce981684f84ba84d6061,15,373836023,82
6034ce981684f84ba84d6062,15,375814248,83
6034ce981684f84ba84d6063,15,385327773,100
6034ce981684f84ba84d6064,15,439510112,97
6034ce981684f84ba84d6065,15,440241413,83
6034ce981684f84ba84d6066,15,451526341,26
6034ce981684f84ba84d6067,15,670035262,14
6034ce981684f84ba84d6068,15,743245024,98
6034ce981684f84ba84d6069,15,749748001,58
6034ce981684f84ba84d606a,15,749748028,85
6034ce981684f84ba84d606b,15,156971620X,29
6034ce981684f84ba84d606c,15,1592571301,42
6034ce981684f84ba84d606d,15,375719180,27
6034ce981684f84ba84d606e,15,972044205,29
6034ce981684f84ba84d606f,15,312988699,68
6034ce981684f84ba84d6070,15,1573228737,68
6034ce981684f84ba84d6071,15,8484509141,94
6034ce981684f84ba84d6072,15,771076002,31
6034ce981684f84ba84d6073,15,142001740,56
6034ce981684f84ba84d6074,15,312995423,85
6034ce981684f84ba84d6075,15,743411269,78
6034ce981684f84ba84d6076,15,743470389,101
6034ce981684f84ba84d6077,15,785815147,86
6034ce981684f84ba84d6078,15,316666343,27
6034ce981684f84ba84d6079,15,940322978,78
6034ce981684f84ba84d607a,15,8466601090,61
6034ce981684f84ba84d607b,15,316168815,79
6034ce981684f84ba84d607c,15,375414746,51
6034ce981684f84ba84d607d,15,375726403,90
6034ce981684f84ba84d607e,15,385503857,57
6034ce981684f84ba84d607f,15,553802488,19
6034ce981684f84ba84d6080,15,805063897,50
6034ce981684f84ba84d6081,15,385495145,17
6034ce981684f84ba84d6082,15,345451260,30
6034ce981684f84ba84d6083,15,743229878,60
6034ce981684f84ba84d6084,15,385337132,39
6034ce981684f84ba84d6085,15,618119760,41
6034ce981684f84ba84d6086,15,871138646,15
6034ce981684f84ba84d6087,15,451410556,74
6034ce981684f84ba84d6088,15,743458303,17
6034ce981684f84ba84d6089,15,081296666X,87
6034ce981684f84ba84d608a,15,312278586,92
6034ce981684f84ba84d608b,15,312288115,24
6034ce981684f84ba84d608c,15,618173870,37
6034ce981684f84ba84d608d,15,156027321,45
6034ce981684f84ba84d608e,15,385721420,45
6034ce981684f84ba84d608f,15,743418190,59
6034ce981684f84ba84d6090,15,786015276,79
6034ce981684f84ba84d6091,15,425181111,24
6034ce981684f84ba84d6092,15,380732688,99
6034ce981684f84ba84d6093,15,553107305,25
6034ce981684f84ba84d6094,16,195153448,66
6034ce981684f84ba84d6095,16,887841740,61
6034ce981684f84ba84d6096,16,971880107,33
6034ce981684f84ba84d6097,16,375759778,98
6034ce981684f84ba84d6098,16,3404921038,43
6034ce981684f84ba84d6099,16,449005615,34
6034ce981684f84ba84d609a,16,425182908,76
6034ce981684f84ba84d609b,16,042518630X,99
6034ce981684f84ba84d609c,16,964778319,67
6034ce981684f84ba84d609d,16,2070423204,39
6034ce981684f84ba84d609e,16,1414035004,79
6034ce981684f84ba84d609f,16,60938412,79
6034ce981684f84ba84d60a0,16,345465083,61
6034ce981684f84ba84d60a1,16,743403843,51
6034ce981684f84ba84d60a2,16,71416331,51
6034ce981684f84ba84d60a3,16,375509038,25
6034ce981684f84ba84d60a4,16,316973742,84
6034ce981684f84ba84d60a5,16,786868716,36
6034ce981684f84ba84d60a6,16,8472238822,22
6034ce981684f84ba84d60a7,16,446612545,77
6034ce981684f84ba84d60a8,16,446612618,22
6034ce981684f84ba84d60a9,16,451208080,12
6034ce981684f84ba84d60aa,16,553584383,10
6034ce981684f84ba84d60ab,16,316735736,73
6034ce981684f84ba84d60ac,16,743249992,73
6034ce981684f84ba84d60ad,16,425184226,54
6034ce981684f84ba84d60ae,16,451205197,70
6034ce981684f84ba84d60af,16,038572179X,74
6034ce981684f84ba84d60b0,16,345425294,62
6034ce981684f84ba84d60b1,16,451410319,30
6034ce981684f84ba84d60b2,16,385336772,24
6034ce981684f84ba84d60b3,16,505524996,73
6034ce981684f84ba84d60b4,16,385337639,60
6034ce981684f84ba84d60b5,16,451206673,51
6034ce981684f84ba84d60b6,16,3257203659,22
6034ce981684f84ba84d60b7,16,3257208669,56
6034ce981684f84ba84d60b8,16,3257233051,27
6034ce981684f84ba84d60b9,16,3453212150,61
6034ce981684f84ba84d60ba,16,3492045642,75
6034ce981684f84ba84d60bb,16,3498020862,37
6034ce981684f84ba84d60bc,16,3548254268,40
6034ce981684f84ba84d60bd,16,316602906,80
6034ce981684f84ba84d60be,16,316693006,71
6034ce981684f84ba84d60bf,16,385508042,82
6034ce981684f84ba84d60c0,16,385509456,87
6034ce981684f84ba84d60c1,16,385511612,38
6034ce981684f84ba84d60c2,16,385730586,27
6034ce981684f84ba84d60c3,16,449006522,43
6034ce981684f84ba84d60c4,16,051513290X,100
6034ce981684f84ba84d60c5,16,671027387,29
6034ce981684f84ba84d60c6,16,151008116,66
6034ce981684f84ba84d60c7,16,525947647,63
6034ce981684f84ba84d60c8,16,006102063X,71
6034ce981684f84ba84d60c9,16,60013117,36
6034ce981684f84ba84d60ca,16,60563079,100
6034ce981684f84ba84d60cb,16,373836023,69
6034ce981684f84ba84d60cc,16,375814248,13
6034ce981684f84ba84d60cd,16,385327773,56
6034ce981684f84ba84d60ce,16,439510112,29
6034ce981684f84ba84d60cf,16,440241413,67
6034ce981684f84ba84d60d0,16,451526341,24
6034ce981684f84ba84d60d1,16,670035262,20
6034ce981684f84ba84d60d2,16,743245024,76
6034ce981684f84ba84d60d3,16,749748001,61
6034ce981684f84ba84d60d4,16,749748028,47
6034ce981684f84ba84d60d5,16,156971620X,62
6034ce981684f84ba84d60d6,16,1592571301,87
6034ce981684f84ba84d60d7,16,375719180,60
6034ce981684f84ba84d60d8,16,972044205,48
6034ce981684f84ba84d60d9,16,312988699,63
6034ce981684f84ba84d60da,16,1573228737,33
6034ce981684f84ba84d60db,16,8484509141,31
6034ce981684f84ba84d60dc,16,771076002,15
6034ce981684f84ba84d60dd,16,142001740,73
6034ce981684f84ba84d60de,16,312995423,60
6034ce981684f84ba84d60df,16,743411269,101
6034ce981684f84ba84d60e0,16,743470389,38
6034ce981684f84ba84d60e1,16,785815147,94
6034ce981684f84ba84d60e2,16,316666343,91
6034ce981684f84ba84d60e3,16,940322978,79
6034ce981684f84ba84d60e4,16,8466601090,79
6034ce981684f84ba84d60e5,16,316168815,17
6034ce981684f84ba84d60e6,16,375414746,46
6034ce981684f84ba84d60e7,16,375726403,59
6034ce981684f84ba84d60e8,16,385503857,64
6034ce981684f84ba84d60e9,16,553802488,63
6034ce981684f84ba84d60ea,16,805063897,48
6034ce981684f84ba84d60eb,16,385495145,49
6034ce981684f84ba84d60ec,16,345451260,93
6034ce981684f84ba84d60ed,16,743229878,72
6034ce981684f84ba84d60ee,16,385337132,46
6034ce981684f84ba84d60ef,16,618119760,93
6034ce981684f84ba84d60f0,16,871138646,66
6034ce981684f84ba84d60f1,16,451410556,10
6034ce981684f84ba84d60f2,16,743458303,31
6034ce981684f84ba84d60f3,16,081296666X,79
6034ce981684f84ba84d60f4,16,312278586,101
6034ce981684f84ba84d60f5,16,312288115,35
6034ce981684f84ba84d60f6,16,618173870,56
6034ce981684f84ba84d60f7,16,156027321,45
6034ce981684f84ba84d60f8,16,385721420,67
6034ce981684f84ba84d60f9,16,743418190,20
6034ce981684f84ba84d60fa,16,786015276,76
6034ce981684f84ba84d60fb,16,425181111,30
6034ce981684f84ba84d60fc,16,380732688,63
6034ce981684f84ba84d60fd,16,553107305,45
6034ce981684f84ba84d60fe,17,195153448,33
6034ce981684f84ba84d60ff,17,887841740,10
6034ce981684f84ba84d6100,17,971880107,37
6034ce981684f84ba84d6101,17,375759778,85
6034ce981684f84ba84d6102,17,3404921038,51
6034ce981684f84ba84d6103,17,449005615,12
6034ce981684f84ba84d6104,17,425182908,73
6034ce981684f84ba84d6105,17,042518630X,53
6034ce981684f84ba84d6106,17,964778319,16
6034ce981684f84ba84d6107,17,2070423204,24
6034ce981684f84ba84d6108,17,1414035004,26
6034ce981684f84ba84d6109,17,60938412,87
6034ce981684f84ba84d610a,17,345465083,76
6034ce981684f84ba84d610b,17,743403843,95
6034ce981684f84ba84d610c,17,71416331,48
6034ce981684f84ba84d610d,17,375509038,93
6034ce981684f84ba84d610e,17,316973742,27
6034ce981684f84ba84d610f,17,786868716,86
6034ce981684f84ba84d6110,17,8472238822,32
6034ce981684f84ba84d6111,17,446612545,95
6034ce981684f84ba84d6112,17,446612618,98
6034ce981684f84ba84d6113,17,451208080,76
6034ce981684f84ba84d6114,17,553584383,98
6034ce981684f84ba84d6115,17,316735736,100
6034ce981684f84ba84d6116,17,743249992,71
6034ce981684f84ba84d6117,17,425184226,99
6034ce981684f84ba84d6118,17,451205197,58
6034ce981684f84ba84d6119,17,038572179X,52
6034ce981684f84ba84d611a,17,345425294,100
6034ce981684f84ba84d611b,17,451410319,16
6034ce981684f84ba84d611c,17,385336772,54
6034ce981684f84ba84d611d,17,505524996,27
6034ce981684f84ba84d611e,17,385337639,14
6034ce981684f84ba84d611f,17,451206673,65
6034ce981684f84ba84d6120,17,3257203659,61
6034ce981684f84ba84d6121,17,3257208669,98
6034ce981684f84ba84d6122,17,3257233051,31
6034ce981684f84ba84d6123,17,3453212150,88
6034ce981684f84ba84d6124,17,3492045642,61
6034ce981684f84ba84d6125,17,3498020862,21
6034ce981684f84ba84d6126,17,3548254268,99
6034ce981684f84ba84d6127,17,316602906,55
6034ce981684f84ba84d6128,17,316693006,100
6034ce981684f84ba84d6129,17,385508042,25
6034ce981684f84ba84d612a,17,385509456,65
6034ce981684f84ba84d612b,17,385511612,86
6034ce981684f84ba84d612c,17,385730586,101
6034ce981684f84ba84d612d,17,449006522,88
6034ce981684f84ba84d612e,17,051513290X,48
6034ce981684f84ba84d612f,17,671027387,75
6034ce981684f84ba84d6130,17,151008116,44
6034ce981684f84ba84d6131,17,525947647,80
6034ce981684f84ba84d6132,17,006102063X,69
6034ce981684f84ba84d6133,17,60013117,15
6034ce981684f84ba84d6134,17,60563079,12
6034ce981684f84ba84d6135,17,373836023,29
6034ce981684f84ba84d6136,17,375814248,42
6034ce981684f84ba84d6137,17,385327773,98
6034ce981684f84ba84d6138,17,439510112,75
6034ce981684f84ba84d6139,17,440241413,96
6034ce981684f84ba84d613a,17,451526341,81
6034ce981684f84ba84d613b,17,670035262,94
6034ce981684f84ba84d613c,17,743245024,74
6034ce981684f84ba84d613d,17,749748001,33
6034ce981684f84ba84d613e,17,749748028,55
6034ce981684f84ba84d613f,17,156971620X,75
6034ce981684f84ba84d6140,17,1592571301,46
6034ce981684f84ba84d6141,17,375719180,54
6034ce981684f84ba84d6142,17,972044205,32
6034ce981684f84ba84d6143,17,312988699,74
6034ce981684f84ba84d6144,17,1573228737,58
6034ce981684f84ba84d6145,17,8484509141,63
6034ce981684f84ba84d6146,17,771076002,46
6034ce981684f84ba84d6147,17,142001740,87
6034ce981684f84ba84d6148,17,312995423,66
6034ce981684f84ba84d6149,17,743411269,14
6034ce981684f84ba84d614a,17,743470389,71
6034ce981684f84ba84d614b,17,785815147,99
6034ce981684f84ba84d614c,17,316666343,65
6034ce981684f84ba84d614d,17,940322978,16
6034ce981684f84ba84d614e,17,8466601090,94
6034ce981684f84ba84d614f,17,316168815,83
6034ce981684f84ba84d6150,17,375414746,93
6034ce981684f84ba84d6151,17,375726403,10
6034ce981684f84ba84d6152,17,385503857,24
6034ce981684f84ba84d6153,17,553802488,99
6034ce981684f84ba84d6154,17,805063897,39
6034ce981684f84ba84d6155,17,385495145,82
6034ce981684f84ba84d6156,17,345451260,33
6034ce981684f84ba84d6157,17,743229878,62
6034ce981684f84ba84d6158,17,385337132,13
6034ce981684f84ba84d6159,17,618119760,76
6034ce981684f84ba84d615a,17,871138646,11
6034ce981684f84ba84d615b,17,451410556,99
6034ce981684f84ba84d615c,17,743458303,29
6034ce981684f84ba84d615d,17,081296666X,37
6034ce981684f84ba84d615e,17,312278586,16
6034ce981684f84ba84d615f,17,312288115,18
6034ce981684f84ba84d6160,17,618173870,43
6034ce981684f84ba84d6161,17,156027321,13
6034ce981684f84ba84d6162,17,385721420,51
6034ce981684f84ba84d6163,17,743418190,74
6034ce981684f84ba84d6164,17,786015276,37
6034ce981684f84ba84d6165,17,425181111,37
6034ce981684f84ba84d6166,17,380732688,25
6034ce981684f84ba84d6167,17,553107305,67
6034ce981684f84ba84d6168,18,195153448,66
6034ce981684f84ba84d6169,18,887841740,87
6034ce981684f84ba84d616a,18,971880107,92
6034ce981684f84ba84d616b,18,375759778,13
6034ce981684f84ba84d616c,18,3404921038,43
6034ce981684f84ba84d616d,18,449005615,36
6034ce981684f84ba84d616e,18,425182908,88
6034ce981684f84ba84d616f,18,042518630X,46
6034ce981684f84ba84d6170,18,964778319,83
6034ce981684f84ba84d6171,18,2070423204,71
6034ce981684f84ba84d6172,18,1414035004,21
6034ce981684f84ba84d6173,18,60938412,86
6034ce981684f84ba84d6174,18,345465083,61
6034ce981684f84ba84d6175,18,743403843,34
6034ce981684f84ba84d6176,18,71416331,90
6034ce981684f84ba84d6177,18,375509038,100
6034ce981684f84ba84d6178,18,316973742,18
6034ce981684f84ba84d6179,18,786868716,88
6034ce981684f84ba84d617a,18,8472238822,89
6034ce981684f84ba84d617b,18,446612545,95
6034ce981684f84ba84d617c,18,446612618,31
6034ce981684f84ba84d617d,18,451208080,87
6034ce981684f84ba84d617e,18,553584383,39
6034ce981684f84ba84d617f,18,316735736,42
6034ce981684f84ba84d6180,18,743249992,35
6034ce981684f84ba84d6181,18,425184226,16
6034ce981684f84ba84d6182,18,451205197,63
6034ce981684f84ba84d6183,18,038572179X,11
6034ce981684f84ba84d6184,18,345425294,51
6034ce981684f84ba84d6185,18,451410319,48
6034ce981684f84ba84d6186,18,385336772,35
6034ce981684f84ba84d6187,18,505524996,38
6034ce981684f84ba84d6188,18,385337639,101
6034ce981684f84ba84d6189,18,451206673,48
6034ce981684f84ba84d618a,18,3257203659,30
6034ce981684f84ba84d618b,18,3257208669,24
6034ce981684f84ba84d618c,18,3257233051,19
6034ce981684f84ba84d618d,18,3453212150,94
6034ce981684f84ba84d618e,18,3492045642,96
6034ce981684f84ba84d618f,18,3498020862,86
6034ce981684f84ba84d6190,18,3548254268,46
6034ce981684f84ba84d6191,18,316602906,67
6034ce981684f84ba84d6192,18,316693006,63
6034ce981684f84ba84d6193,18,385508042,11
6034ce981684f84ba84d6194,18,385509456,48
6034ce981684f84ba84d6195,18,385511612,37
6034ce981684f84ba84d6196,18,385730586,77
6034ce981684f84ba84d6197,18,449006522,59
6034ce981684f84ba84d6198,18,051513290X,100
6034ce981684f84ba84d6199,18,671027387,13
6034ce981684f84ba84d619a,18,151008116,89
6034ce981684f84ba84d619b,18,525947647,63
6034ce981684f84ba84d619c,18,006102063X,59
6034ce981684f84ba84d619d,18,60013117,73
6034ce981684f84ba84d619e,18,60563079,42
6034ce981684f84ba84d619f,18,373836023,78
6034ce981684f84ba84d61a0,18,375814248,61
6034ce981684f84ba84d61a1,18,385327773,69
6034ce981684f84ba84d61a2,18,439510112,39
6034ce981684f84ba84d61a3,18,440241413,90
6034ce981684f84ba84d61a4,18,451526341,69
6034ce981684f84ba84d61a5,18,670035262,92
6034ce981684f84ba84d61a6,18,743245024,94
6034ce981684f84ba84d61a7,18,749748001,101
6034ce981684f84ba84d61a8,18,749748028,38
6034ce981684f84ba84d61a9,18,156971620X,78
6034ce981684f84ba84d61aa,18,1592571301,87
6034ce981684f84ba84d61ab,18,375719180,12
6034ce981684f84ba84d61ac,18,972044205,39
6034ce981684f84ba84d61ad,18,312988699,29
6034ce981684f84ba84d61ae,18,1573228737,81
6034ce981684f84ba84d61af,18,8484509141,77
6034ce981684f84ba84d61b0,18,771076002,48
6034ce981684f84ba84d61b1,18,142001740,39
6034ce981684f84ba84d61b2,18,312995423,93
6034ce981684f84ba84d61b3,18,743411269,34
6034ce981684f84ba84d61b4,18,743470389,72
6034ce981684f84ba84d61b5,18,785815147,64
6034ce981684f84ba84d61b6,18,316666343,63
6034ce981684f84ba84d61b7,18,940322978,28
6034ce981684f84ba84d61b8,18,8466601090,57
6034ce981684f84ba84d61b9,18,316168815,37
6034ce981684f84ba84d61ba,18,375414746,15
6034ce981684f84ba84d61bb,18,375726403,68
6034ce981684f84ba84d61bc,18,385503857,10
6034ce981684f84ba84d61bd,18,553802488,83
6034ce981684f84ba84d61be,18,805063897,17
6034ce981684f84ba84d61bf,18,385495145,95
6034ce981684f84ba84d61c0,18,345451260,34
6034ce981684f84ba84d61c1,18,743229878,65
6034ce981684f84ba84d61c2,18,385337132,61
6034ce981684f84ba84d61c3,18,618119760,51
6034ce981684f84ba84d61c4,18,871138646,21
6034ce981684f84ba84d61c5,18,451410556,25
6034ce981684f84ba84d61c6,18,743458303,55
6034ce981684f84ba84d61c7,18,081296666X,20
6034ce981684f84ba84d61c8,18,312278586,18
6034ce981684f84ba84d61c9,18,312288115,56
6034ce981684f84ba84d61ca,18,618173870,38
6034ce981684f84ba84d61cb,18,156027321,49
6034ce981684f84ba84d61cc,18,385721420,21
6034ce981684f84ba84d61cd,18,743418190,84
6034ce981684f84ba84d61ce,18,786015276,21
6034ce981684f84ba84d61cf,18,425181111,50
6034ce981684f84ba84d61d0,18,380732688,32
6034ce981684f84ba84d61d1,18,553107305,30
6034ce981684f84ba84d61d2,19,195153448,40
6034ce981684f84ba84d61d3,19,887841740,82
6034ce981684f84ba84d61d4,19,971880107,27
6034ce981684f84ba84d61d5,19,375759778,46
6034ce981684f84ba84d61d6,19,3404921038,15
6034ce981684f84ba84d61d7,19,449005615,86
6034ce981684f84ba84d61d8,19,425182908,57
6034ce981684f84ba84d61d9,19,042518630X,49
6034ce981684f84ba84d61da,19,964778319,13
6034ce981684f84ba84d61db,19,2070423204,99
6034ce981684f84ba84d61dc,19,1414035004,79
6034ce981684f84ba84d61dd,19,60938412,59
6034ce981684f84ba84d61de,19,345465083,98
6034ce981684f84ba84d61df,19,743403843,97
6034ce981684f84ba84d61e0,19,71416331,98
6034ce981684f84ba84d61e1,19,375509038,12
6034ce981684f84ba84d61e2,19,316973742,37
6034ce981684f84ba84d61e3,19,786868716,13
6034ce981684f84ba84d61e4,19,8472238822,76
6034ce981684f84ba84d61e5,19,446612545,18
6034ce981684f84ba84d61e6,19,446612618,70
6034ce981684f84ba84d61e7,19,451208080,18
6034ce981684f84ba84d61e8,19,553584383,49
6034ce981684f84ba84d61e9,19,316735736,100
6034ce981684f84ba84d61ea,19,743249992,50
6034ce981684f84ba84d61eb,19,425184226,59
6034ce981684f84ba84d61ec,19,451205197,79
6034ce981684f84ba84d61ed,19,038572179X,57
6034ce981684f84ba84d61ee,19,345425294,65
6034ce981684f84ba84d61ef,19,451410319,86
6034ce981684f84ba84d61f0,19,385336772,29
6034ce981684f84ba84d61f1,19,505524996,95
6034ce981684f84ba84d61f2,19,385337639,17
6034ce981684f84ba84d61f3,19,451206673,11
6034ce981684f84ba84d61f4,19,3257203659,11
6034ce981684f84ba84d61f5,19,3257208669,36
6034ce981684f84ba84d61f6,19,3257233051,51
6034ce981684f84ba84d61f7,19,3453212150,48
6034ce981684f84ba84d61f8,19,3492045642,39
6034ce981684f84ba84d61f9,19,3498020862,19
6034ce981684f84ba84d61fa,19,3548254268,89
6034ce981684f84ba84d61fb,19,316602906,81
6034ce981684f84ba84d61fc,19,316693006,42
6034ce981684f84ba84d61fd,19,385508042,46
6034ce981684f84ba84d61fe,19,385509456,89
6034ce981684f84ba84d61ff,19,385511612,12
6034ce981684f84ba84d6200,19,385730586,79
6034ce981684f84ba84d6201,19,449006522,23
6034ce981684f84ba84d6202,19,051513290X,89
6034ce981684f84ba84d6203,19,671027387,56
6034ce981684f84ba84d6204,19,151008116,96
6034ce981684f84ba84d6205,19,525947647,84
6034ce981684f84ba84d6206,19,006102063X,75
6034ce981684f84ba84d6207,19,60013117,52
6034ce981684f84ba84d6208,19,60563079,96
6034ce981684f84ba84d6209,19,373836023,19
6034ce981684f84ba84d620a,19,375814248,10
6034ce981684f84ba84d620b,19,385327773,46
6034ce981684f84ba84d620c,19,439510112,28
6034ce981684f84ba84d620d,19,440241413,90
6034ce981684f84ba84d620e,19,451526341,41
6034ce981684f84ba84d620f,19,670035262,36
6034ce981684f84ba84d6210,19,743245024,68
6034ce981684f84ba84d6211,19,749748001,66
6034ce981684f84ba84d6212,19,749748028,101
6034ce981684f84ba84d6213,19,156971620X,56
6034ce981684f84ba84d6214,19,1592571301,11
6034ce981684f84ba84d6215,19,375719180,79
6034ce981684f84ba84d6216,19,972044205,69
6034ce981684f84ba84d6217,19,312988699,80
6034ce981684f84ba84d6218,19,1573228737,95
6034ce981684f84ba84d6219,19,8484509141,101
6034ce981684f84ba84d621a,19,771076002,14
6034ce981684f84ba84d621b,19,142001740,60
6034ce981684f84ba84d621c,19,312995423,84
6034ce981684f84ba84d621d,19,743411269,31
